ID,Gender,Car,Property,Children,Income,Education,Family,HouseType,Birth,Workdays,WorkPhone,Phone,Email,Job,WorkMonths,Status,Risk
5058530,M,N,N,No children,391500.0,Secondary / secondary special,Single / not married,Municipal apartment,9242,508,0,0,0,Sales staff,26,120-149 days overdue,1
5021310,M,N,Y,No children,270000.0,Secondary / secondary special,Married,House / apartment,16896,248,0,0,0,Laborers,23,"Overdue or bad debts, write-offs for more than 150 days",1
5069216,F,Y,Y,No children,256500.0,Higher education,Married,House / apartment,11210,1724,1,0,0,Accountants,54,90-119 days overdue,1
5065316,F,N,Y,1 children,157500.0,Higher education,Married,House / apartment,15645,4280,0,0,0,Core staff,14,"Overdue or bad debts, write-offs for more than 150 days",1
5111145,M,N,N,No children,135000.0,Secondary / secondary special,Civil marriage,With parents,15104,1699,0,0,0,Laborers,0,60-89 days overdue,1
5118167,M,Y,N,2+ children,225000.0,Secondary / secondary special,Married,House / apartment,12801,4357,0,0,0,Laborers,34,60-89 days overdue,1
5096013,M,N,N,1 children,270000.0,Secondary / secondary special,Married,House / apartment,9943,554,1,0,0,Managers,4,60-89 days overdue,1
5097145,M,Y,N,1 children,405000.0,Secondary / secondary special,Married,House / apartment,14740,1434,0,1,0,Managers,3,"Overdue or bad debts, write-offs for more than 150 days",1
5117787,F,Y,N,2+ children,162000.0,Incomplete higher,Married,House / apartment,9662,796,1,1,0,Core staff,10,60-89 days overdue,1
5033435,M,Y,N,2+ children,315000.0,Secondary / secondary special,Married,House / apartment,15476,2879,0,1,0,Laborers,5,60-89 days overdue,1
5079166,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,20,"Overdue or bad debts, write-offs for more than 150 days",1
5117787,F,Y,N,2+ children,162000.0,Incomplete higher,Married,House / apartment,9662,796,1,1,0,Core staff,9,90-119 days overdue,1
5069216,F,Y,Y,No children,256500.0,Higher education,Married,House / apartment,11210,1724,1,0,0,Accountants,51,60-89 days overdue,1
5149188,M,Y,N,1 children,450000.0,Higher education,Married,House / apartment,9847,502,0,1,1,Core staff,22,"Overdue or bad debts, write-offs for more than 150 days",1
5065518,F,Y,N,1 children,202500.0,Higher education,Married,Rented apartment,9510,2878,0,0,0,Laborers,32,"Overdue or bad debts, write-offs for more than 150 days",1
5135344,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,33,"Overdue or bad debts, write-offs for more than 150 days",1
5092087,M,Y,Y,2+ children,247500.0,Secondary / secondary special,Married,House / apartment,17320,535,0,0,0,Laborers,20,"Overdue or bad debts, write-offs for more than 150 days",1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,6,"Overdue or bad debts, write-offs for more than 150 days",1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,31,"Overdue or bad debts, write-offs for more than 150 days",1
5146079,F,N,Y,1 children,108000.0,Secondary / secondary special,Married,House / apartment,12723,1132,1,1,0,Sales staff,40,90-119 days overdue,1
5022044,F,Y,N,1 children,225000.0,Secondary / secondary special,Separated,House / apartment,11714,1740,0,0,1,Core staff,37,90-119 days overdue,1
5148932,M,Y,N,No children,108000.0,Secondary / secondary special,Married,Office apartment,17209,1081,0,0,0,Security staff,40,"Overdue or bad debts, write-offs for more than 150 days",1
5069475,F,N,Y,2+ children,225000.0,Higher education,Married,House / apartment,13600,5711,0,1,0,Core staff,10,"Overdue or bad debts, write-offs for more than 150 days",1
5117794,F,Y,N,2+ children,162000.0,Incomplete higher,Married,House / apartment,9662,796,1,1,0,Core staff,6,60-89 days overdue,1
5062594,M,Y,Y,1 children,135000.0,Higher education,Married,House / apartment,8972,145,0,0,1,Core staff,18,60-89 days overdue,1
5135636,M,Y,Y,No children,195750.0,Secondary / secondary special,Married,House / apartment,18836,931,1,1,0,Laborers,55,90-119 days overdue,1
5091380,F,Y,Y,2+ children,216000.0,Higher education,Married,House / apartment,12757,4887,0,0,0,Core staff,31,60-89 days overdue,1
5029451,F,Y,Y,No children,225000.0,Higher education,Married,House / apartment,17402,3153,0,1,0,Core staff,44,60-89 days overdue,1
5135345,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,20,"Overdue or bad debts, write-offs for more than 150 days",1
5113758,F,N,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,10796,1958,1,1,0,Sales staff,13,60-89 days overdue,1
5065376,F,N,Y,No children,215550.0,Higher education,Married,House / apartment,10429,931,0,1,0,High skill tech staff,27,90-119 days overdue,1
5079168,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,11,"Overdue or bad debts, write-offs for more than 150 days",1
5010869,M,Y,Y,1 children,450000.0,Secondary / secondary special,Single / not married,House / apartment,18173,678,0,1,1,Core staff,1,"Overdue or bad debts, write-offs for more than 150 days",1
5085886,M,Y,Y,No children,315000.0,Higher education,Married,House / apartment,18661,1265,0,0,0,Managers,19,"Overdue or bad debts, write-offs for more than 150 days",1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,45,90-119 days overdue,1
5056083,F,N,N,1 children,180000.0,Higher education,Married,House / apartment,11630,3769,0,0,0,Laborers,40,60-89 days overdue,1
5018501,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,16,"Overdue or bad debts, write-offs for more than 150 days",1
5135344,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,14,"Overdue or bad debts, write-offs for more than 150 days",1
5068389,F,Y,Y,1 children,270000.0,Higher education,Separated,House / apartment,14052,140,0,1,0,Sales staff,26,"Overdue or bad debts, write-offs for more than 150 days",1
5105647,M,Y,Y,No children,202500.0,Higher education,Married,House / apartment,17585,3017,0,0,0,Drivers,14,60-89 days overdue,1
5135346,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,20,"Overdue or bad debts, write-offs for more than 150 days",1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,1,"Overdue or bad debts, write-offs for more than 150 days",1
5085886,M,Y,Y,No children,315000.0,Higher education,Married,House / apartment,18661,1265,0,0,0,Managers,18,"Overdue or bad debts, write-offs for more than 150 days",1
5135990,F,N,Y,1 children,585000.0,Higher education,Single / not married,House / apartment,10430,900,0,0,0,Managers,23,"Overdue or bad debts, write-offs for more than 150 days",1
5045929,M,N,N,No children,247500.0,Secondary / secondary special,Single / not married,House / apartment,15037,2208,0,0,0,Laborers,27,60-89 days overdue,1
5033514,F,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,15952,384,1,0,0,Sales staff,6,120-149 days overdue,1
5010894,M,Y,Y,No children,112500.0,Secondary / secondary special,Married,House / apartment,22720,860,0,1,1,Low-skill Laborers,36,60-89 days overdue,1
5105056,M,Y,N,No children,225000.0,Higher education,Single / not married,Municipal apartment,11528,606,0,1,1,High skill tech staff,35,120-149 days overdue,1
5079167,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,10,"Overdue or bad debts, write-offs for more than 150 days",1
5069216,F,Y,Y,No children,256500.0,Higher education,Married,House / apartment,11210,1724,1,0,0,Accountants,53,60-89 days overdue,1
5135636,M,Y,Y,No children,195750.0,Secondary / secondary special,Married,House / apartment,18836,931,1,1,0,Laborers,53,"Overdue or bad debts, write-offs for more than 150 days",1
5024071,F,N,Y,No children,180000.0,Higher education,Married,House / apartment,15976,854,0,0,0,Laborers,38,"Overdue or bad debts, write-offs for more than 150 days",1
5135990,F,N,Y,1 children,585000.0,Higher education,Single / not married,House / apartment,10430,900,0,0,0,Managers,15,"Overdue or bad debts, write-offs for more than 150 days",1
5036469,M,Y,N,No children,112500.0,Secondary / secondary special,Single / not married,House / apartment,20333,1546,0,0,0,Drivers,22,"Overdue or bad debts, write-offs for more than 150 days",1
5056083,F,N,N,1 children,180000.0,Higher education,Married,House / apartment,11630,3769,0,0,0,Laborers,43,60-89 days overdue,1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,36,120-149 days overdue,1
5051160,M,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,14,"Overdue or bad debts, write-offs for more than 150 days",1
5052879,M,Y,Y,No children,225000.0,Secondary / secondary special,Married,House / apartment,17915,3366,0,0,0,Drivers,9,120-149 days overdue,1
5085886,M,Y,Y,No children,315000.0,Higher education,Married,House / apartment,18661,1265,0,0,0,Managers,41,"Overdue or bad debts, write-offs for more than 150 days",1
5018498,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,39,120-149 days overdue,1
5135990,F,N,Y,1 children,585000.0,Higher education,Single / not married,House / apartment,10430,900,0,0,0,Managers,21,120-149 days overdue,1
5010869,M,Y,Y,1 children,450000.0,Secondary / secondary special,Single / not married,House / apartment,18173,678,0,1,1,Core staff,2,"Overdue or bad debts, write-offs for more than 150 days",1
5054386,M,Y,N,No children,292500.0,Higher education,Single / not married,House / apartment,14050,3680,1,1,0,Laborers,29,60-89 days overdue,1
5079166,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,19,"Overdue or bad debts, write-offs for more than 150 days",1
5036590,M,Y,Y,No children,292500.0,Higher education,Married,House / apartment,21055,808,0,0,0,Drivers,0,"Overdue or bad debts, write-offs for more than 150 days",1
5010868,M,Y,Y,1 children,450000.0,Secondary / secondary special,Married,House / apartment,18173,678,0,1,1,Core staff,1,"Overdue or bad debts, write-offs for more than 150 days",1
5062137,M,N,Y,1 children,180000.0,Secondary / secondary special,Single / not married,House / apartment,12947,137,0,0,0,Laborers,44,90-119 days overdue,1
5069218,F,Y,Y,No children,256500.0,Higher education,Single / not married,House / apartment,11210,1724,1,0,0,Accountants,41,60-89 days overdue,1
5146079,F,N,Y,1 children,108000.0,Secondary / secondary special,Married,House / apartment,12723,1132,1,1,0,Sales staff,38,"Overdue or bad debts, write-offs for more than 150 days",1
5023534,F,N,Y,No children,202500.0,Secondary / secondary special,Separated,House / apartment,13920,904,0,0,0,Core staff,34,60-89 days overdue,1
5090737,F,N,N,No children,225000.0,Secondary / secondary special,Single / not married,House / apartment,18972,3715,0,0,0,Laborers,0,"Overdue or bad debts, write-offs for more than 150 days",1
5112802,M,Y,Y,1 children,292500.0,Secondary / secondary special,Married,House / apartment,16666,4469,0,1,0,Laborers,40,60-89 days overdue,1
5092479,M,N,N,1 children,85500.0,Secondary / secondary special,Married,Municipal apartment,15014,6866,0,0,0,Core staff,31,"Overdue or bad debts, write-offs for more than 150 days",1
5068389,F,Y,Y,1 children,270000.0,Higher education,Separated,House / apartment,14052,140,0,1,0,Sales staff,22,"Overdue or bad debts, write-offs for more than 150 days",1
5038807,M,Y,Y,No children,202500.0,Higher education,Married,House / apartment,12658,5374,0,0,1,Laborers,0,"Overdue or bad debts, write-offs for more than 150 days",1
5085886,M,Y,Y,No children,315000.0,Higher education,Married,House / apartment,18661,1265,0,0,0,Managers,35,"Overdue or bad debts, write-offs for more than 150 days",1
5146079,F,N,Y,1 children,108000.0,Secondary / secondary special,Married,House / apartment,12723,1132,1,1,0,Sales staff,39,120-149 days overdue,1
5093286,M,N,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,17576,1216,0,0,0,Laborers,14,120-149 days overdue,1
5149834,F,N,Y,No children,157500.0,Higher education,Married,House / apartment,12387,1325,0,1,1,Medicine staff,8,"Overdue or bad debts, write-offs for more than 150 days",1
5135990,F,N,Y,1 children,585000.0,Higher education,Single / not married,House / apartment,10430,900,0,0,0,Managers,11,"Overdue or bad debts, write-offs for more than 150 days",1
5033514,F,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,15952,384,1,0,0,Sales staff,5,"Overdue or bad debts, write-offs for more than 150 days",1
5051160,M,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,17,"Overdue or bad debts, write-offs for more than 150 days",1
5137228,F,N,N,No children,180000.0,Higher education,Married,House / apartment,10868,1266,1,1,1,Accountants,19,60-89 days overdue,1
5052659,F,N,Y,No children,103500.0,Secondary / secondary special,Married,House / apartment,10396,564,0,0,1,IT staff,10,60-89 days overdue,1
5135344,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,6,"Overdue or bad debts, write-offs for more than 150 days",1
5036590,M,Y,Y,No children,292500.0,Higher education,Married,House / apartment,21055,808,0,0,0,Drivers,4,"Overdue or bad debts, write-offs for more than 150 days",1
5114236,F,N,N,No children,270000.0,Secondary / secondary special,Married,House / apartment,16723,712,1,0,0,Managers,41,60-89 days overdue,1
5058532,M,N,N,No children,391500.0,Secondary / secondary special,Single / not married,Municipal apartment,9242,508,0,0,0,Sales staff,3,120-149 days overdue,1
5089162,F,Y,N,No children,225000.0,Higher education,Married,House / apartment,20264,2531,1,1,0,Accountants,12,"Overdue or bad debts, write-offs for more than 150 days",1
5135345,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,26,"Overdue or bad debts, write-offs for more than 150 days",1
5089162,F,Y,N,No children,225000.0,Higher education,Married,House / apartment,20264,2531,1,1,0,Accountants,10,"Overdue or bad debts, write-offs for more than 150 days",1
5078802,F,N,Y,No children,306000.0,Secondary / secondary special,Married,House / apartment,18927,2978,0,0,0,High skill tech staff,11,"Overdue or bad debts, write-offs for more than 150 days",1
5135346,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,3,"Overdue or bad debts, write-offs for more than 150 days",1
